Date,Short-term treasury index,US TIPS 0-5 Years,US TIPS 1-5 years,US Treasury Inflation Notes 1-10 Years,US Aggregate 10 or 10+ Years,US Aggregate,US Corporate HY,US Corporate IG,US Treasury,CHF,JPY,US treasury 1-3 Year,US Treasury 20+ Years,US Treasury 10+ Years
1969-12-01,0.6082564687967861,0.0,0.0,0.09505960086524395,0.0,0.013423786930940025,0.010616070015271132,0.01666555218234034,0.01050746952594156,0.0,0.006042477030767714,0.23942857465270928,0.0,0.0
1970-01-01,0.6802556252587286,0.036109649065463115,0.002450248827097316,0.0484504104585666,0.0,0.006711893465470014,0.02208953020188394,0.00897274196066566,0.005253734762970781,0.004379635227775322,0.0030212385153838574,0.1810437700429944,0.0004222791019128672,0.000839243111087678
1970-02-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.025914016930754864,0.006408471886774097,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642274,0.0005630388025504894,0.0011189908147835703
1970-03-01,0.752254781720671,0.0722192981309262,0.00490049765419463,0.0018412200518892305,0.0,0.0,0.033562990388496736,0.0012799317389909754,0.0,0.00875927045555064,0.0,0.12265896543327946,0.0008445582038257341,0.0016784862221753555
1970-04-01,0.752254781720671,0.0722192981309262,0.00490049765419463,0.0018412200518892305,0.0,0.0,0.033562990388496736,0.0012799317389909754,0.0,0.00875927045555064,0.0,0.12265896543327946,0.0008445582038257341,0.0016784862221753555
1970-05-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.02591401693075487,0.006408471886774097,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642274,0.0005630388025504894,0.0011189908147835703
1970-06-01,0.656255906438081,0.0240730993769754,0.0016334992180648768,0.06398680726079237,0.0,0.00894919128729335,0.018265043473013,0.011537012034557217,0.007004979683961039,0.00291975681851688,0.004028318020511809,0.20050537157956597,0.0002815194012752447,0.0005594954073917852
1970-07-01,0.656255906438081,0.0240730993769754,0.0016334992180648768,0.06398680726079238,0.0,0.00894919128729335,0.018265043473013,0.011537012034557217,0.007004979683961039,0.00291975681851688,0.004028318020511809,0.20050537157956597,0.0002815194012752447,0.0005594954073917852
1970-08-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.025914016930754864,0.006408471886774097,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642274,0.0005630388025504894,0.0011189908147835703
1970-09-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.02591401693075487,0.006408471886774097,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642274,0.0005630388025504894,0.0011189908147835703
1970-10-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.025914016930754864,0.006408471886774097,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642274,0.0005630388025504894,0.0011189908147835703
1970-11-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.025914016930754864,0.006408471886774097,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642274,0.0005630388025504894,0.0011189908147835703
1970-12-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.02591401693075487,0.006408471886774097,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642274,0.0005630388025504894,0.0011189908147835703
1971-01-01,0.704255344079376,0.0481461987539508,0.0032669984361297535,0.0329140136563408,0.0,0.004474595643646675,0.025914016930754864,0.006408471886774097,0.0035024898419805193,0.00583951363703376,0.0020141590102559044,0.16158216850642274,0.0005630388025504894,0.0011189908147835703
1971-02-01,0.7463859077895162,0.042235197378978954,0.010862148873230273,0.03230027363904439,0.0,0.004474595643646675,0.02117613835965089,0.0059818279737771035,0.0035024898419805193,0.00291975681851688,0.0020141590102559044,0.12069584669532958,0.0002815194012752447,0.007170138574797245
1971-03-01,0.8170863600860407,0.04726473755144081,0.010862148873230273,0.0006137400172964102,0.0,0.0,0.02943445347000125,0.004973844263104735,0.0,0.00291975681851688,0.003095704310521088,0.07547668014323146,0.00038049607901639507,0.007892078387600015
1971-04-01,0.83978737474127,0.028221178346927268,0.009228649655165394,0.0,0.0,0.0,0.03004379512260974,0.009094400700215487,0.0,0.0,0.006191408621042176,0.0691807166642766,0.00019795335548230075,0.008054522793011
1971-05-01,0.8203578256863592,0.01508862051738558,0.0,0.0,0.0,0.0,0.03539101534632222,0.013641601050323231,0.0,0.0,0.009287112931563266,0.10377107499641491,0.00029693003322345116,0.002165819438408309
1971-06-01,0.83978737474127,0.028221178346927268,0.009228649655165394,0.0,0.0,0.0,0.03004379512260974,0.009094400700215487,0.0,0.0,0.006191408621042176,0.0691807166642766,0.00019795335548230077,0.008054522793010999
