Date,Rule-Based,SAA Benchmark
2014-10-01,0.008089826414446558,0.01029729639423077
2014-11-01,0.0030509639280065625,0.007179491677884615
2014-12-01,0.00017572842615693038,0.0026009950913461538
2015-01-01,0.01729994199834303,0.03086937518269231
2015-02-01,-0.0017542342526458638,-0.012466111389423079
2015-03-01,0.0010201262376288663,0.002209817408653846
2015-04-01,-0.0025584399114614927,-0.005829748259615385
2015-05-01,-0.0034856628468768955,-0.00561335083173077
2015-06-01,-0.015507331963311102,-0.015065837629807694
2015-07-01,0.005001359760915708,0.00824338043269231
2015-08-01,-0.008657853823681021,-0.005194523668269231
2015-09-01,-0.0023081530203153413,0.0033901137163461544
2015-10-01,0.009142348999393575,0.0026735340432692315
2015-11-01,-0.008916198675257735,-0.005114446951923078
2015-12-01,-0.011826717579563373,-0.006623971153846155
2016-01-01,0.0051493852907822935,0.013920164067307695
2016-02-01,0.00916799639023651,0.010876223360576925
2016-03-01,0.019546782966189793,0.015840489793269234
2016-04-01,0.011618897423535047,0.006071109048076924
2016-05-01,0.0029510458058324375,0.002130048348557693
2016-06-01,0.016393906425450876,0.022449974322115387
2016-07-01,0.012823565151639618,0.01347173608173077
2016-08-01,0.0008098339287600455,-0.0008964404711538465
2016-09-01,-0.00042130759409687976,-0.0019633496346153846
2016-10-01,-0.00618569878149323,-0.011354248639423078
2016-11-01,-0.015315347453718174,-0.026191820466346157
2016-12-01,0.00455631302784595,0.0020962870625000005
2017-01-01,0.00454477249463446,0.004130903605769232
2017-02-01,0.008271750948571055,0.008787819408653847
2017-03-01,-0.0010455384646615954,-0.0011474055740384615
2017-04-01,0.0074871896954480785,0.00803647404326923
2017-05-01,0.007557007524007179,0.008296448495192309
2017-06-01,0.0015688519925995672,0.0005496823076923075
2017-07-01,0.003937564299212544,0.0022577151875000003
2017-08-01,0.008245836812916922,0.011407687677884616
2017-09-01,0.00011509922570332486,-0.004034522663461539
2017-10-01,0.0014988906921355504,0.0009248102115384613
2017-11-01,-0.00040004575799232735,0.00048353938942307685
2017-12-01,0.005950089778196931,0.006888327879807693
2018-01-01,-0.006492437472826086,-0.010423018533653846
2018-02-01,-0.012556439328005117,-0.012587822701923079
2018-03-01,0.007394022790404043,0.008467486408653847
2018-04-01,-0.006483027466428997,-0.006325360586538461
2018-05-01,0.007379086887849081,0.007554673418269231
2018-06-01,-0.0006329060121483372,-0.0005112849278846154
2018-07-01,0.0030225635744884913,-0.0009699285528846154
2018-08-01,0.0058973010917519175,0.006572760865384617
2018-09-01,-0.004586257051790281,-0.00835662160096154
2018-10-01,-0.013099875520460356,-0.012705500173076924
2018-11-01,0.001574457086317135,0.004785191546298078
2018-12-01,0.012988555905034461,0.016006787125000005
2019-01-01,0.00870051459052808,0.014614532312500003
2019-02-01,0.00169045766093881,0.0005165310480769233
2019-03-01,0.022071211524865016,0.021886532062500005
2019-04-01,0.0007911996955100873,0.00025359563461538467
2019-05-01,0.018138432180022736,0.019480502908653847
2019-06-01,0.011694968370733244,0.014509279567307694
2019-07-01,0.004225564241298092,0.0035619870000000004
2019-08-01,0.027216637322015867,0.03533272343750001
2019-09-01,-0.0037608639997045046,-0.007201973735576924
2019-10-01,0.0014830899087099774,0.0007703117259615386
2019-11-01,0.0003101563038955452,-0.00014710695673076924
2019-12-01,0.0034230368594268482,-0.0017866459567307687
2020-01-01,0.018479728800150832,0.02442791225
2020-02-01,0.011315810302564107,0.020253995201923076
2020-03-01,0.005713166440704111,-0.01525518322115385
2020-04-01,0.009793472017803857,0.024092511355769234
2020-05-01,0.006199696290524393,0.006641230868269234
2020-06-01,0.004300993350712489,0.007851280264423078
2020-07-01,0.014746290675808885,0.024820077899038465
2020-08-01,0.004650924989941324,-0.007199525322115384
2020-09-01,-0.0011141335457215643,-0.002060210802884616
2020-10-01,-0.0058392495084579246,-0.007750811158653848
2020-11-01,0.007840825640054401,0.015200105110576928
2020-12-01,-0.0026299021130346367,0.0014895079038461541
2021-01-01,-0.005703715588016735,-0.008431613025
2021-02-01,-0.012243516519729297,-0.017974255697115384
2021-03-01,-0.009238167749165664,-0.015080782442307695
2021-04-01,0.005742512038190701,0.011507318240384617
2021-05-01,0.0029613317694038074,0.005626727668269232
2021-06-01,0.0077243246479745615,0.013980075923076925
2021-07-01,0.0053410571405711725,0.01513887818269231
2021-08-01,6.242888960217578e-05,-0.001093011855769231
2021-09-01,-0.0039006789004117264,-0.009694628115384615
2021-10-01,0.0009520818153702393,0.0052685364038461534
2021-11-01,0.0007938006839663869,0.005745621774038462
2021-12-01,-0.0012024510068441912,-0.0012591612499999996
2022-01-01,-0.01717104066213435,-0.023407945927884616
2022-02-01,-0.008241191684299543,-0.008312857692307694
2022-03-01,-0.012971009686575313,-0.022907441668269232
2022-04-01,-0.019073535734794037,-0.03923503204807693
2022-05-01,-0.0007486809916935109,0.00011713755769230777
2022-06-01,-0.011638514532718178,-0.02202508087019231
2022-07-01,0.009315392478900028,0.02642005707692308
2022-08-01,-0.009712804574468277,-0.026166656875000006
2022-09-01,-0.017450240728830703,-0.04619107028846154
2022-10-01,-0.006401072549904375,-0.01062462268269231
2022-11-01,0.012845584181897463,0.033813653024038465
2022-12-01,0.00372433629582034,-0.005729083322115386
2023-01-01,0.013784225044533431,0.032719705399038464
2023-02-01,-0.004259802468597142,-0.022701802000000004
2023-03-01,0.009569699381515395,0.025706187870192312
2023-04-01,0.00678283051785194,0.006706221610576924
2023-05-01,-0.001664624174449292,-0.01302021655769231
2023-06-01,0.0034475116097864343,0.0007162208221153849
2023-07-01,0.0030130947067798625,-0.0019918133990384614
2023-08-01,0.002090559322305935,-0.007345192677884618
2023-09-01,-0.003817041006917249,-0.026127574798076925
2023-10-01,-0.003435142659520056,-0.017631617317307693
2023-11-01,0.017482238368218127,0.04734694328365385
2023-12-01,0.01636973626968852,0.039535223
2024-01-01,0.001757422627571753,-0.004070982985576923
2024-02-01,-0.0008121294543627867,-0.010859191298076923
2024-03-01,0.0068761840078796045,0.010455640572115388
2024-04-01,-0.004608992604650603,-0.022361311365384617
2024-05-01,0.00870522565852673,0.01659297151442308
2024-06-01,0.006141653043532145,0.009271543442307692
2024-07-01,0.012015128605197507,0.0210991095048077
2024-08-01,0.009074829367150546,0.01278196137019231
2024-09-01,0.009592932525192728,0.014682350985576926
2024-10-01,-0.00580266383586799,-0.020476795812500004
2024-11-01,0.007586884324295096,0.011250754716346158
2024-12-01,-0.004749340970822947,-0.019305887774038463
